PID,BIAS,REPS,Elapsed,MS
50,fillerUNREL,3,2.694444444,1228
50,fillerUNREL,3,1.385833333,1499
50,fillerUNREL,3,5.204444444,1538
50,fillerUNREL,3,5.723333333,1682
50,fillerUNREL,3,2.443055556,1739
50,fillerUNREL,3,4.966666667,1802
50,fillerUNREL,3,5.6725,2114
50,fillerUNREL,3,3.676944444,2402
50,fillerUNREL,3,5.3675,3945
50,fillerUNREL,30,4.465,1058
50,fillerUNREL,30,4.100833333,1058
50,fillerUNREL,30,1.887222222,1145
50,fillerUNREL,30,3.730833333,1259
50,fillerUNREL,30,2.674166667,1354
50,fillerUNREL,30,3.766666667,1490
50,fillerUNREL,30,4.566388889,1738
50,fillerUNREL,30,4.162777778,1938
50,fillerUNREL,30,5.456388889,2211
50,fillerUNREL,30,4.915833333,2434
50,fillerUNREL,30,5.990833333,3533
50,fillerUNREL,30,3.4275,4651
50,subordinate,0,,922
50,subordinate,0,,1202
50,subordinate,0,,1330
50,subordinate,0,,1706
50,subordinate,0,,1875
50,subordinate,0,,2034
50,subordinate,0,,3355
50,subordinate,0,,4186
50,subordinate,3,1.19,690
50,subordinate,3,2.063333333,723
50,subordinate,3,5.176388889,867
50,subordinate,3,3.926111111,1130
50,subordinate,3,3.681388889,1370
50,subordinate,3,4.24,1755
50,subordinate,3,2.255,2267
50,subordinate,3,5.671111111,2650
50,subordinate,30,2.916388889,971
50,subordinate,30,2.519166667,1266
50,subordinate,30,2.916666667,1914
50,subordinate,30,5.274444444,2018
50,subordinate,30,5.563055556,2858
50,subordinate,30,4.321944444,3002
50,subordinate,30,6.391944444,3070
50,subordinate,30,5.088888889,4231
50,unrelated,0,,1170
50,unrelated,0,,1243
50,unrelated,0,,1267
50,unrelated,0,,1402
50,unrelated,0,,1594
50,unrelated,0,,1730
50,unrelated,0,,2146
50,unrelated,0,,2371
50,unrelated,3,1.301388889,978
50,unrelated,3,2.909444444,1083
50,unrelated,3,2.433888889,1474
50,unrelated,3,6.193055556,1506
50,unrelated,3,6.281388889,1555
50,unrelated,3,4.946388889,1978
50,unrelated,3,4.054444444,2610
50,unrelated,3,1.853055556,4260
50,unrelated,30,2.062222222,994
50,unrelated,30,3.173333333,1010
50,unrelated,30,3.331944444,1162
50,unrelated,30,4.180277778,1474
50,unrelated,30,3.742222222,2002
50,unrelated,30,1.75,2282
50,unrelated,30,5.933055556,2290
50,unrelated,30,6.020277778,2870
51,dominant,0,,849
51,dominant,0,,963
51,dominant,0,,978
51,dominant,0,,978
51,dominant,0,,994
51,dominant,0,,1434
51,dominant,0,,1490
51,dominant,0,,3596
51,dominant,3,4.053055556,850
51,dominant,3,2.863888889,858
51,dominant,3,2.990277778,890
51,dominant,3,5.359722222,1209
51,dominant,3,3.1675,1283
51,dominant,3,5.138611111,1348
51,dominant,3,5.586388889,1611
51,dominant,3,1.647222222,3122
51,dominant,30,4.110277778,602
51,dominant,30,3.290833333,882
51,dominant,30,2.145,906
51,dominant,30,2.276666667,946
51,dominant,30,5.727777778,1018
51,dominant,30,5.233333333,1210
51,dominant,30,4.821666667,1394
51,dominant,30,6.275,1738
51,fillerREL,0,,794
51,fillerREL,0,,923
51,fillerREL,0,,1010
51,fillerREL,0,,1106
51,fillerREL,0,,1137
51,fillerREL,0,,1195
51,fillerREL,0,,1234
51,fillerREL,0,,1394
51,fillerREL,0,,1795
51,fillerREL,0,,2346
51,fillerREL,0,,2458
51,fillerREL,0,,3010
51,fillerREL,3,1.8725,882
51,fillerREL,3,3.243611111,947
51,fillerREL,3,1.727777778,1012
51,fillerREL,3,1.618055556,1050
51,fillerREL,3,5.576111111,1051
51,fillerREL,3,5.184444444,1074
51,fillerREL,3,6.0675,1115
51,fillerREL,3,2.974722222,1186
51,fillerREL,3,2.159166667,1354
51,fillerREL,3,1.880833333,1547
51,fillerREL,3,5.165833333,2330
51,fillerREL,3,2.509444444,2858
51,fillerREL,30,2.507777778,730
51,fillerREL,30,1.6425,834
51,fillerREL,30,2.49,843
51,fillerREL,30,4.813333333,859
51,fillerREL,30,3.610277778,859
51,fillerREL,30,6.038888889,970
51,fillerREL,30,4.428611111,994
51,fillerREL,30,2.935833333,1066
51,fillerREL,30,2.855555556,1099
51,fillerREL,30,5.619444444,1339
51,fillerREL,30,4.873611111,1553
51,fillerREL,30,3.304166667,3171
51,fillerUNREL,0,,827
51,fillerUNREL,0,,1427
51,fillerUNREL,0,,1482
51,fillerUNREL,0,,1585
51,fillerUNREL,0,,1642
51,fillerUNREL,0,,1826
51,fillerUNREL,0,,1882
51,fillerUNREL,0,,2018
51,fillerUNREL,0,,2202
51,fillerUNREL,0,,2930
51,fillerUNREL,0,,3722
51,fillerUNREL,0,,4476
51,fillerUNREL,3,3.228611111,1026
51,fillerUNREL,3,1.636111111,1138
51,fillerUNREL,3,1.708055556,1154
51,fillerUNREL,3,5.603333333,1194
51,fillerUNREL,3,1.763055556,1251
51,fillerUNREL,3,1.617777778,1274
51,fillerUNREL,3,2.228611111,1330
51,fillerUNREL,3,4.437222222,1673
51,fillerUNREL,3,2.432222222,1778
51,fillerUNREL,3,5.503055556,2347
51,fillerUNREL,3,5.193055556,2363
51,fillerUNREL,3,6.032777778,2578
51,fillerUNREL,30,4.5525,1075
51,fillerUNREL,30,3.205,1243
51,fillerUNREL,30,2.511944444,1506
51,fillerUNREL,30,3.647222222,1610
51,fillerUNREL,30,2.230555556,1834
51,fillerUNREL,30,5.681388889,1916
51,fillerUNREL,30,5.954166667,2138
51,fillerUNREL,30,1.637777778,2146
51,fillerUNREL,30,2.796388889,2282
51,fillerUNREL,30,2.985,3114
51,fillerUNREL,30,6.030555556,3644
51,fillerUNREL,30,3.278888889,3827
51,subordinate,0,,986
51,subordinate,0,,1490
51,subordinate,0,,1538
51,subordinate,0,,1754
51,subordinate,0,,1818
51,subordinate,0,,1842
51,subordinate,0,,2258
51,subordinate,0,,2354
51,subordinate,3,1.798888889,1162
51,subordinate,3,4.565,1170
51,subordinate,3,6.049444444,1186
51,subordinate,3,4.385833333,1218
51,subordinate,3,4.191666667,1274
51,subordinate,3,3.196111111,1274
51,subordinate,3,1.639166667,1530
51,subordinate,3,3.324444444,1610
51,subordinate,30,4.199444444,962
51,subordinate,30,4.849166667,987
51,subordinate,30,4.176388889,1170
51,subordinate,30,1.973888889,1435
51,subordinate,30,4.008055556,1466
51,subordinate,30,3.66,1515
51,subordinate,30,5.258333333,1563
51,subordinate,30,3.633888889,1779
51,unrelated,0,,1393
51,unrelated,0,,1627
51,unrelated,0,,2042
51,unrelated,0,,2282
51,unrelated,0,,2370
51,unrelated,0,,2770
51,unrelated,0,,3410
51,unrelated,0,,3924
51,unrelated,3,5.556944444,1067
51,unrelated,3,1.556111111,1273
51,unrelated,3,5.3375,1362
51,unrelated,3,2.520833333,1522
51,unrelated,3,5.4125,2707
51,unrelated,3,1.650277778,2893
51,unrelated,3,1.231666667,3202
51,unrelated,3,4.062777778,3561
51,unrelated,30,5.303333333,1370
51,unrelated,30,1.714444444,1595
51,unrelated,30,6.206944444,1730
51,unrelated,30,2.520555556,2428
51,unrelated,30,4.457777778,2634
51,unrelated,30,4.628888889,2907
51,unrelated,30,5.576666667,2962
51,unrelated,30,5.200277778,3298
52,dominant,0,,962
52,dominant,0,,986
52,dominant,0,,1002
52,dominant,0,,1002
52,dominant,0,,1218
52,dominant,0,,1306
52,dominant,0,,1418
52,dominant,0,,1482
52,dominant,3,4.796388889,922
52,dominant,3,4.835277778,1018
52,dominant,3,5.773888889,1066
52,dominant,3,5.321111111,1075
52,dominant,3,6.102222222,1138
52,dominant,3,3.531666667,1186
52,dominant,3,5.490555556,1533
52,dominant,3,3.523888889,1770
52,dominant,30,5.2225,922
52,dominant,30,3.598055556,938
52,dominant,30,1.557222222,1035
52,dominant,30,2.1,1042
52,dominant,30,2.406388889,1051
52,dominant,30,4.062222222,1124
52,dominant,30,3.688333333,1466
52,dominant,30,2.3925,1532
52,fillerREL,0,,770
52,fillerREL,0,,836
52,fillerREL,0,,883
52,fillerREL,0,,890
52,fillerREL,0,,1002
52,fillerREL,0,,1027
52,fillerREL,0,,1035
52,fillerREL,0,,1058
52,fillerREL,0,,1170
52,fillerREL,0,,1178
52,fillerREL,0,,1187
52,fillerREL,0,,1363
52,fillerREL,3,5.176944444,922
52,fillerREL,3,1.118055556,930
52,fillerREL,3,1.160833333,1035
52,fillerREL,3,2.425,1082
52,fillerREL,3,2.294722222,1098
52,fillerREL,3,4.036666667,1154
52,fillerREL,3,4.456111111,1202
52,fillerREL,3,3.692222222,1203
52,fillerREL,3,5.348055556,1210
52,fillerREL,3,3.081388889,1530
52,fillerREL,3,4.39,1554
52,fillerREL,3,4.379166667,3106
52,fillerREL,30,4.964444444,811
52,fillerREL,30,5.54,834
52,fillerREL,30,4.060277778,882
52,fillerREL,30,1.532222222,898
52,fillerREL,30,6.189722222,970
52,fillerREL,30,3.611944444,1036
52,fillerREL,30,3.639444444,1106
52,fillerREL,30,2.821111111,1130
52,fillerREL,30,4.070277778,1178
52,fillerREL,30,2.680555556,1187
52,fillerREL,30,1.497777778,1947
52,fillerREL,30,5.600277778,2636
52,fillerUNREL,0,,1026
52,fillerUNREL,0,,1091
52,fillerUNREL,0,,1154
52,fillerUNREL,0,,1194
52,fillerUNREL,0,,1219
52,fillerUNREL,0,,1258
52,fillerUNREL,0,,1259
52,fillerUNREL,0,,1266
52,fillerUNREL,0,,1274
52,fillerUNREL,0,,1307
52,fillerUNREL,0,,1554
52,fillerUNREL,0,,1922
52,fillerUNREL,3,1.186944444,874
52,fillerUNREL,3,3.765555556,954
52,fillerUNREL,3,1.9825,978
52,fillerUNREL,3,4.032777778,1002
52,fillerUNREL,3,2.078611111,1082
52,fillerUNREL,3,5.6075,1234
52,fillerUNREL,3,4.056944444,1283
52,fillerUNREL,3,2.818055556,1530
52,fillerUNREL,3,2.474444444,1586
52,fillerUNREL,3,4.065833333,2010
52,fillerUNREL,3,2.356944444,2650
52,fillerUNREL,3,5.514444444,3733
52,fillerUNREL,30,5.134166667,906
52,fillerUNREL,30,4.431666667,1018
52,fillerUNREL,30,4.800833333,1050
52,fillerUNREL,30,6.21,1090
52,fillerUNREL,30,2.450277778,1122
52,fillerUNREL,30,2.066111111,1138
52,fillerUNREL,30,2.004444444,1146
52,fillerUNREL,30,3.216111111,1178
52,fillerUNREL,30,3.153333333,1203
52,fillerUNREL,30,1.581944444,1235
52,fillerUNREL,30,5.436666667,1322
52,fillerUNREL,30,3.117222222,1338
52,subordinate,0,,914
52,subordinate,0,,1018
52,subordinate,0,,1106
52,subordinate,0,,1107
52,subordinate,0,,1306
52,subordinate,0,,1314
52,subordinate,0,,1330
52,subordinate,0,,1754
52,subordinate,3,3.633333333,915
52,subordinate,3,1.600555556,978
52,subordinate,3,1.528333333,994
52,subordinate,3,1.543055556,1178
52,subordinate,3,4.760277778,1298
52,subordinate,3,4.356944444,1346
52,subordinate,3,4.505,1402
52,subordinate,3,5.614444444,1778
52,subordinate,30,4.526944444,931
52,subordinate,30,1.942222222,1003
52,subordinate,30,6.094444444,1162
52,subordinate,30,4.756111111,1298
52,subordinate,30,4.394166667,1354
52,subordinate,30,3.237222222,1354
52,subordinate,30,5.173333333,1466
52,subordinate,30,2.890833333,1539
52,unrelated,0,,1011
52,unrelated,0,,1034
52,unrelated,0,,1138
52,unrelated,0,,1282
52,unrelated,0,,1298
52,unrelated,0,,1506
52,unrelated,0,,1698
52,unrelated,0,,1740
52,unrelated,3,4.405,1298
52,unrelated,3,1.042777778,1314
52,unrelated,3,1.61,1459
52,unrelated,3,3.926944444,1531
52,unrelated,3,1.463333333,1587
52,unrelated,3,5.724444444,1635
52,unrelated,3,5.721666667,1978
52,unrelated,3,2.475,2162
52,unrelated,30,2.825,994
52,unrelated,30,6.084444444,1082
52,unrelated,30,2.281666667,1179
52,unrelated,30,5.6975,1370
52,unrelated,30,4.041666667,1626
52,unrelated,30,4.735277778,1707
52,unrelated,30,4.376666667,2242
52,unrelated,30,5.526388889,2557
53,dominant,0,,722
53,dominant,0,,738
53,dominant,0,,811
53,dominant,0,,817
53,dominant,0,,826
53,dominant,0,,914
53,dominant,0,,938
53,dominant,0,,1034
53,dominant,3,4.36,794
53,dominant,3,5.302222222,811
53,dominant,3,2.586666667,865
53,dominant,3,2.464166667,867
53,dominant,3,2.8675,948
53,dominant,3,2.009166667,1250
53,dominant,3,5.7525,1786
53,dominant,3,2.489722222,1801
53,dominant,30,2.648333333,930
53,dominant,30,4.545555556,954
53,dominant,30,2.120555556,963
53,dominant,30,5.72,1010
53,dominant,30,3.339166667,1011
53,dominant,30,3.858055556,1034
53,dominant,30,4.805833333,1115
53,dominant,30,5.034166667,2586
53,fillerREL,0,,731
53,fillerREL,0,,739
53,fillerREL,0,,786
53,fillerREL,0,,809
53,fillerREL,0,,858
53,fillerREL,0,,994
53,fillerREL,0,,1012
53,fillerREL,0,,1034
53,fillerREL,0,,1178
53,fillerREL,0,,1498
53,fillerREL,0,,1746
53,fillerREL,0,,2250
53,fillerREL,3,2.309166667,699
53,fillerREL,3,4.430833333,819
53,fillerREL,3,5.530277778,906
53,fillerREL,3,3.535277778,930
53,fillerREL,3,4.661666667,962
53,fillerREL,3,4.34,1002
53,fillerREL,3,5.053888889,1017
53,fillerREL,3,4.458611111,1034
53,fillerREL,3,1.727222222,1211
53,fillerREL,3,6.146666667,1483
53,fillerREL,3,1.693055556,1738
53,fillerREL,3,5.226111111,1915
53,fillerREL,30,1.808055556,531
53,fillerREL,30,2.709444444,754
53,fillerREL,30,6.075277778,779
53,fillerREL,30,5.237777778,826
53,fillerREL,30,5.176388889,946
53,fillerREL,30,3.589166667,979
53,fillerREL,30,2.370277778,1090
53,fillerREL,30,4.174722222,1138
53,fillerREL,30,2.828333333,1146
53,fillerREL,30,4.2775,1322
53,fillerREL,30,4.063888889,1387
53,fillerREL,30,3.246388889,1426
53,fillerUNREL,0,,866
53,fillerUNREL,0,,940
53,fillerUNREL,0,,985
53,fillerUNREL,0,,1459
53,fillerUNREL,0,,1723
53,fillerUNREL,0,,1746
53,fillerUNREL,0,,1746
53,fillerUNREL,0,,2138
53,fillerUNREL,0,,2355
53,fillerUNREL,0,,2938
53,fillerUNREL,0,,3289
53,fillerUNREL,0,,3402
53,fillerUNREL,3,2.631666667,994
53,fillerUNREL,3,2.315,1475
53,fillerUNREL,3,2.677222222,1675
53,fillerUNREL,3,2.315555556,1817
53,fillerUNREL,3,1.830277778,1819
53,fillerUNREL,3,1.925,1851
53,fillerUNREL,3,1.698611111,1868
53,fillerUNREL,3,3.887777778,2035
53,fillerUNREL,3,1.496666667,2266
53,fillerUNREL,3,1.106944444,2330
53,fillerUNREL,3,2.496944444,2499
53,fillerUNREL,3,6.041944444,3090
53,fillerUNREL,30,3.433333333,1131
53,fillerUNREL,30,1.716666667,1188
53,fillerUNREL,30,4.909166667,1193
53,fillerUNREL,30,2.060277778,1244
53,fillerUNREL,30,4.456666667,1385
53,fillerUNREL,30,5.508888889,1482
53,fillerUNREL,30,6.017777778,1675
53,fillerUNREL,30,2.906944444,1906
53,fillerUNREL,30,5.94,1916
53,fillerUNREL,30,3.108888889,2523
53,fillerUNREL,30,3.195277778,2634
53,fillerUNREL,30,1.903611111,6275
53,subordinate,0,,706
53,subordinate,0,,945
53,subordinate,0,,1315
53,subordinate,0,,1388
53,subordinate,0,,1578
53,subordinate,0,,1690
53,subordinate,0,,1962
53,subordinate,0,,2651
53,subordinate,3,6.125,705
53,subordinate,3,1.136944444,795
53,subordinate,3,4.247222222,850
53,subordinate,3,6.065833333,873
53,subordinate,3,3.268333333,882
53,subordinate,3,6.089722222,1330
53,subordinate,3,4.050555556,1546
53,subordinate,3,5.745555556,1563
53,subordinate,30,3.624722222,666
53,subordinate,30,2.25,698
53,subordinate,30,3.106666667,706
53,subordinate,30,5.637222222,1010
53,subordinate,30,5.479166667,1082
53,subordinate,30,5.109166667,1107
53,subordinate,30,5.892777778,1684
53,subordinate,30,3.751944444,1730
53,unrelated,0,,881
53,unrelated,0,,1313
53,unrelated,0,,1354
53,unrelated,0,,1435
53,unrelated,0,,1514
53,unrelated,0,,1794
53,unrelated,0,,2835
53,unrelated,0,,2874
53,unrelated,3,1.483055556,1203
53,unrelated,3,2.487777778,1291
53,unrelated,3,1.726388889,1610
53,unrelated,3,6.043888889,1763
53,unrelated,3,5.295,2067
53,unrelated,3,1.784166667,2617
53,unrelated,3,4.635555556,2819
53,unrelated,3,1.330277778,3306
53,unrelated,30,1.421388889,810
53,unrelated,30,2.351666667,1618
53,unrelated,30,4.705277778,1722
53,unrelated,30,1.545277778,1994
53,unrelated,30,3.943055556,2034
53,unrelated,30,2.318888889,2506
53,unrelated,30,5.285,2666
53,unrelated,30,4.439166667,4051
54,dominant,0,,866
54,dominant,0,,978
54,dominant,0,,1068
54,dominant,0,,1115
54,dominant,0,,1123
54,dominant,0,,1219
54,dominant,0,,1250
54,dominant,0,,1475
54,dominant,3,5.272222222,746
54,dominant,3,5.2075,812
54,dominant,3,4.446666667,891
54,dominant,3,5.1675,1360
54,dominant,3,4.261111111,1434
54,dominant,3,1.272777778,1537
54,dominant,3,4.181388889,1569
54,dominant,3,5.969444444,2694
54,dominant,30,6.011111111,833
54,dominant,30,3.640833333,947
54,dominant,30,6.131944444,1036
54,dominant,30,4.364166667,1171
54,dominant,30,3.041944444,1194
54,dominant,30,1.615555556,1201
54,dominant,30,3.959722222,1283
54,dominant,30,5.184444444,1546
54,fillerREL,0,,793
54,fillerREL,0,,835
54,fillerREL,0,,1010
54,fillerREL,0,,1211
54,fillerREL,0,,1330
54,fillerREL,0,,1354
54,fillerREL,0,,1371
54,fillerREL,0,,1539
54,fillerREL,0,,1617
54,fillerREL,0,,1644
54,fillerREL,0,,1705
54,fillerREL,0,,2355
54,fillerREL,3,5.527777778,658
54,fillerREL,3,6.0875,770
54,fillerREL,3,3.591388889,978
54,fillerREL,3,6.097777778,1017
54,fillerREL,3,1.839722222,1049
54,fillerREL,3,2.706111111,1194
54,fillerREL,3,4.645833333,1209
54,fillerREL,3,3.129722222,1618
54,fillerREL,3,4.123611111,1906
54,fillerREL,3,5.195555556,2226
54,fillerREL,3,1.12,2346
54,fillerREL,3,4.368055556,2963
54,fillerREL,30,3.533333333,995
54,fillerREL,30,6.076111111,1010
54,fillerREL,30,2.271388889,1073
54,fillerREL,30,6.281388889,1099
54,fillerREL,30,2.069722222,1115
54,fillerREL,30,1.820277778,1283
54,fillerREL,30,1.548333333,1315
54,fillerREL,30,3.135277778,1625
54,fillerREL,30,4.949722222,1763
54,fillerREL,30,1.541944444,2146
54,fillerREL,30,2.398055556,2259
54,fillerREL,30,1.892222222,2858
54,fillerUNREL,0,,954
54,fillerUNREL,0,,1034
54,fillerUNREL,0,,1162
54,fillerUNREL,0,,1187
54,fillerUNREL,0,,1217
54,fillerUNREL,0,,1276
54,fillerUNREL,0,,1363
54,fillerUNREL,0,,1514
54,fillerUNREL,0,,1521
54,fillerUNREL,0,,1595
54,fillerUNREL,0,,1618
54,fillerUNREL,0,,2147
54,fillerUNREL,3,5.243333333,898
54,fillerUNREL,3,3.549166667,1129
54,fillerUNREL,3,1.138055556,1131
54,fillerUNREL,3,4.770833333,1171
54,fillerUNREL,3,6.1375,1226
54,fillerUNREL,3,3.603333333,1290
54,fillerUNREL,3,2.846666667,1371
54,fillerUNREL,3,6.010277778,1425
54,fillerUNREL,3,4.118888889,1866
54,fillerUNREL,3,4.276944444,1874
54,fillerUNREL,3,5.92,2223
54,fillerUNREL,3,5.698055556,2634
54,fillerUNREL,30,5.221666667,993
54,fillerUNREL,30,3.12,1042
54,fillerUNREL,30,4.34,1098
54,fillerUNREL,30,5.157777778,1131
54,fillerUNREL,30,4.957222222,1242
54,fillerUNREL,30,4.38,1292
54,fillerUNREL,30,2.836944444,1329
54,fillerUNREL,30,1.9675,1337
54,fillerUNREL,30,3.570833333,1427
54,fillerUNREL,30,4.698333333,1532
54,fillerUNREL,30,3.426388889,1762
54,fillerUNREL,30,5.36,1898
54,subordinate,0,,913
54,subordinate,0,,940
54,subordinate,0,,970
54,subordinate,0,,1018
54,subordinate,0,,1227
54,subordinate,0,,2003
54,subordinate,0,,2163
54,subordinate,0,,2473
54,subordinate,3,2.729722222,786
54,subordinate,3,5.973611111,826
54,subordinate,3,4.919722222,947
54,subordinate,3,3.153055556,1138
54,subordinate,3,5.4825,1147
54,subordinate,3,4.295833333,1467
54,subordinate,3,5.114444444,1667
54,subordinate,3,4.564722222,1914
54,subordinate,30,2.742777778,1043
54,subordinate,30,5.583333333,1057
54,subordinate,30,4.823611111,1219
54,subordinate,30,2.795277778,1273
54,subordinate,30,3.197777778,1306
54,subordinate,30,5.566388889,1690
54,subordinate,30,5.768055556,2210
54,subordinate,30,2.836388889,2834
54,unrelated,0,,1274
54,unrelated,0,,1282
54,unrelated,0,,1355
54,unrelated,0,,1402
54,unrelated,0,,1649
54,unrelated,0,,1819
54,unrelated,0,,1905
54,unrelated,0,,2214
54,unrelated,3,4.764444444,1066
54,unrelated,3,5.178055556,1113
54,unrelated,3,1.152222222,1322
54,unrelated,3,4.661388889,1418
54,unrelated,3,4.128055556,1497
54,unrelated,3,5.261666667,2474
54,unrelated,3,4.282222222,2986
54,unrelated,3,5.675555556,3556
54,unrelated,30,4.848611111,1003
54,unrelated,30,3.928611111,1027
54,unrelated,30,4.393888889,1059
54,unrelated,30,5.667222222,1066
54,unrelated,30,3.97,1243
54,unrelated,30,2.257777778,1411
54,unrelated,30,2.352777778,1506
54,unrelated,30,3.998888889,1593
55,dominant,0,,762
55,dominant,0,,938
55,dominant,0,,946
55,dominant,0,,962
55,dominant,0,,1043
55,dominant,0,,1122
55,dominant,0,,1202
55,dominant,0,,2655
55,dominant,3,3.179722222,802
55,dominant,3,4.816666667,946
55,dominant,3,3.2625,970
55,dominant,3,4.520833333,1082
55,dominant,3,2.404166667,1283
55,dominant,3,3.936944444,1290
55,dominant,3,5.345277778,1379
55,dominant,3,3.471666667,1394
55,dominant,30,3.158611111,857
55,dominant,30,6.135,906
55,dominant,30,2.617222222,986
55,dominant,30,3.401111111,1012
55,dominant,30,1.900833333,1114
55,dominant,30,5.689444444,1179
55,dominant,30,2.323611111,2097
55,dominant,30,3.198888889,3730
55,fillerREL,0,,810
55,fillerREL,0,,946
55,fillerREL,0,,962
55,fillerREL,0,,977
55,fillerREL,0,,986
55,fillerREL,0,,986
55,fillerREL,0,,1074
55,fillerREL,0,,1234
55,fillerREL,0,,1411
55,fillerREL,0,,1962
55,fillerREL,0,,2139
55,fillerREL,0,,2645
55,fillerREL,3,4.274722222,746
55,fillerREL,3,2.246388889,762
55,fillerREL,3,1.590833333,810
55,fillerREL,3,5.712222222,834
55,fillerREL,3,1.039166667,890
55,fillerREL,3,0.998055556,1043
55,fillerREL,3,6.140555556,1106
55,fillerREL,3,5.438611111,1130
55,fillerREL,3,5.726388889,1210
55,fillerREL,3,5.496388889,1433
55,fillerREL,3,5.663611111,1450
55,fillerREL,3,1.885833333,1554
55,fillerREL,30,2.256666667,738
55,fillerREL,30,3.976666667,866
55,fillerREL,30,5.243611111,890
55,fillerREL,30,5.094444444,890
55,fillerREL,30,2.216944444,906
55,fillerREL,30,4.001388889,1002
55,fillerREL,30,4.360555556,1098
55,fillerREL,30,3.744166667,1554
55,fillerREL,30,3.549444444,1731
55,fillerREL,30,5.653055556,1819
55,fillerREL,30,6.031388889,1934
55,fillerREL,30,3.555833333,2602
55,fillerUNREL,0,,1027
55,fillerUNREL,0,,1028
55,fillerUNREL,0,,1050
55,fillerUNREL,0,,1106
55,fillerUNREL,0,,1130
55,fillerUNREL,0,,1147
55,fillerUNREL,0,,1434
55,fillerUNREL,0,,1562
55,fillerUNREL,0,,1682
55,fillerUNREL,0,,1778
55,fillerUNREL,0,,2003
55,fillerUNREL,0,,2243
55,fillerUNREL,3,5.264166667,802
55,fillerUNREL,3,5.578055556,850
55,fillerUNREL,3,3.531388889,915
55,fillerUNREL,3,2.343888889,970
55,fillerUNREL,3,5.57,1002
55,fillerUNREL,3,5.233333333,1098
55,fillerUNREL,3,1.607777778,1187
55,fillerUNREL,3,5.348611111,1251
55,fillerUNREL,3,4.534166667,1259
55,fillerUNREL,3,5.175833333,1338
55,fillerUNREL,3,5.338055556,1546
55,fillerUNREL,3,4.502222222,2034
55,fillerUNREL,30,2.281388889,793
55,fillerUNREL,30,5.235833333,866
55,fillerUNREL,30,4.820833333,978
55,fillerUNREL,30,1.560555556,986
55,fillerUNREL,30,4.273333333,1011
55,fillerUNREL,30,5.282222222,1106
55,fillerUNREL,30,2.035277778,1178
55,fillerUNREL,30,5.657777778,1282
55,fillerUNREL,30,3.465,1307
55,fillerUNREL,30,4.598888889,1859
55,fillerUNREL,30,5.13,2730
55,fillerUNREL,30,1.966666667,3059
55,subordinate,0,,738
55,subordinate,0,,890
55,subordinate,0,,987
55,subordinate,0,,1010
55,subordinate,0,,1091
55,subordinate,0,,1234
55,subordinate,0,,1266
55,subordinate,0,,3146
55,subordinate,3,1.827222222,803
55,subordinate,3,3.540277778,818
55,subordinate,3,1.368333333,850
55,subordinate,3,3.738333333,874
55,subordinate,3,3.998611111,882
55,subordinate,3,4.871388889,1242
55,subordinate,3,4.021111111,1290
55,subordinate,3,2.300277778,1306
55,subordinate,30,4.057777778,827
55,subordinate,30,4.6825,1018
55,subordinate,30,6.047222222,1050
55,subordinate,30,1.88,1050
55,subordinate,30,3.005555556,1066
55,subordinate,30,4.319444444,1107
55,subordinate,30,4.387777778,1202
55,subordinate,30,1.588611111,1250
55,unrelated,0,,962
55,unrelated,0,,1147
55,unrelated,0,,1154
55,unrelated,0,,1178
55,unrelated,0,,1315
55,unrelated,0,,1587
55,unrelated,0,,1866
55,unrelated,0,,1954
55,unrelated,3,5.240833333,930
55,unrelated,3,5.214722222,970
55,unrelated,3,5.192222222,1002
55,unrelated,3,1.016944444,1066
55,unrelated,3,5.672222222,1138
55,unrelated,3,1.294166667,1234
55,unrelated,3,5.591388889,2075
55,unrelated,3,6.321666667,2587
55,unrelated,30,4.773055556,962
55,unrelated,30,3.241944444,1010
55,unrelated,30,5.600555556,1018
55,unrelated,30,2.848888889,1090
55,unrelated,30,2.668888889,1138
55,unrelated,30,2.526388889,1250
55,unrelated,30,1.455833333,1490
55,unrelated,30,6.141666667,3657
56,dominant,0,,707
56,dominant,0,,707
56,dominant,0,,721
56,dominant,0,,745
56,dominant,0,,978
56,dominant,0,,1290
56,dominant,0,,1611
56,dominant,0,,2297
56,dominant,3,3.625277778,547
56,dominant,3,5.161944444,730
56,dominant,3,1.791944444,739
56,dominant,3,1.936666667,770
56,dominant,3,2.381111111,779
56,dominant,3,4.358055556,802
56,dominant,3,3.108055556,1250
56,dominant,3,5.616944444,1260
56,dominant,30,2.192777778,562
56,dominant,30,4.565,674
56,dominant,30,5.21,739
56,dominant,30,3.906388889,849
56,dominant,30,5.2,875
56,dominant,30,4.828611111,962
56,dominant,30,6.163055556,1114
56,dominant,30,6.378055556,1219
56,fillerREL,0,,458
56,fillerREL,0,,602
56,fillerREL,0,,642
56,fillerREL,0,,770
56,fillerREL,0,,1050
56,fillerREL,0,,1050
56,fillerREL,0,,1226
56,fillerREL,0,,1262
56,fillerREL,0,,1427
56,fillerREL,0,,2306
56,fillerREL,0,,3054
56,fillerREL,0,,6341
56,fillerREL,3,1.760833333,259
56,fillerREL,3,2.326666667,625
56,fillerREL,3,1.767777778,626
56,fillerREL,3,2.223888889,649
56,fillerREL,3,4.3625,786
56,fillerREL,3,3.597777778,850
56,fillerREL,3,2.333888889,1010
56,fillerREL,3,4.062777778,1050
56,fillerREL,3,4.424722222,1058
